Tp,Cl,pH,Redox,Leit,Trueb,Cl_2,Fm,Fm_2,Label
6.5,0.16,8.24,748.0,211.0,0.012,0.114,1447.0,741.0,0
6.5,0.16,8.24,749.0,211.0,0.012,0.113,1511.0,741.0,0
6.5,0.16,8.24,749.0,211.0,0.012,0.113,1472.0,748.0,0
6.5,0.16,8.24,748.0,211.0,0.012,0.114,1480.0,746.0,0
6.5,0.16,8.24,748.0,211.0,0.012,0.113,1517.0,746.0,0
6.5,0.16,8.24,749.0,211.0,0.012,0.114,1487.0,746.0,0
6.5,0.16,8.24,749.0,211.0,0.012,0.111,1520.0,747.0,0
6.5,0.16,8.24,749.0,211.0,0.012,0.114,1481.0,748.0,0
6.5,0.16,8.26,748.0,211.0,0.012,0.111,1462.0,740.0,0
6.5,0.16,8.26,749.0,211.0,0.012,0.111,1482.0,746.0,0
6.5,0.16,8.26,749.0,211.0,0.012,0.113,1505.0,751.0,0
6.5,0.16,8.26,747.0,211.0,0.012,0.111,1480.0,752.0,0
6.5,0.16,8.26,748.0,211.0,0.012,0.114,1446.0,748.0,0
6.5,0.16,8.26,749.0,211.0,0.012,0.111,1520.0,746.0,0
6.5,0.16,8.27,748.0,211.0,0.012,0.111,1475.0,739.0,0
6.5,0.16,8.27,748.0,211.0,0.012,0.111,1491.0,745.0,0
6.5,0.16,8.28,748.0,211.0,0.012,0.111,1440.0,748.0,0
6.6,0.16,8.29,748.0,211.0,0.012,0.111,1469.0,745.0,0
6.6,0.16,8.29,747.0,211.0,0.012,0.111,1469.0,743.0,0
6.5,0.16,8.3,747.0,211.0,0.012,0.111,1527.0,747.0,0
6.5,0.16,8.3,747.0,211.0,0.012,0.111,1489.0,797.0,0
6.5,0.16,8.3,747.0,211.0,0.012,0.111,1494.0,812.0,0
6.5,0.16,8.31,747.0,211.0,0.012,0.111,1510.0,811.0,0
6.5,0.16,8.31,747.0,211.0,0.012,0.109,1464.0,817.0,0
6.5,0.16,8.32,747.0,211.0,0.012,0.111,1487.0,812.0,0
6.5,0.16,8.34,747.0,211.0,0.012,0.108,1493.0,818.0,0
6.5,0.16,8.35,747.0,211.0,0.012,0.106,1498.0,811.0,0
6.5,0.16,8.35,747.0,211.0,0.012,0.108,1523.0,810.0,0
6.5,0.16,8.36,747.0,211.0,0.012,0.108,1497.0,806.0,0
6.5,0.16,8.36,747.0,211.0,0.012,0.106,1504.0,810.0,0
6.5,0.15,8.36,747.0,211.0,0.012,0.108,1464.0,814.0,0
6.5,0.15,8.37,747.0,211.0,0.012,0.105,1446.0,812.0,0
6.5,0.15,8.38,746.0,211.0,0.012,0.105,1465.0,812.0,0
6.5,0.15,8.38,746.0,211.0,0.012,0.105,1449.0,815.0,0
6.5,0.15,8.39,746.0,211.0,0.012,0.105,1476.0,812.0,0
6.5,0.15,8.39,746.0,211.0,0.012,0.104,1476.0,810.0,0
6.5,0.15,8.4,746.0,211.0,0.012,0.102,1556.0,815.0,0
6.5,0.15,8.41,745.0,211.0,0.011,0.102,1471.0,821.0,0
6.5,0.15,8.41,745.0,211.0,0.011,0.101,1385.0,815.0,0
6.5,0.15,8.43,745.0,211.0,0.011,0.101,1414.0,812.0,0
6.5,0.15,8.44,745.0,211.0,0.011,0.101,1365.0,820.0,0
6.5,0.15,8.44,745.0,211.0,0.011,0.102,1394.0,818.0,0
6.5,0.15,8.44,745.0,211.0,0.011,0.101,1390.0,812.0,0
6.5,0.15,8.45,745.0,211.0,0.011,0.1,1449.0,814.0,0
6.5,0.15,8.45,745.0,211.0,0.011,0.1,1401.0,811.0,0
6.5,0.15,8.45,745.0,211.0,0.011,0.1,1424.0,812.0,0
6.5,0.15,8.45,745.0,211.0,0.011,0.101,1370.0,815.0,0
6.5,0.15,8.46,745.0,211.0,0.011,0.101,1405.0,812.0,0
6.5,0.15,8.46,744.0,211.0,0.011,0.1,1445.0,814.0,0
6.5,0.15,8.46,745.0,211.0,0.012,0.101,1373.0,809.0,0
6.5,0.15,8.46,745.0,211.0,0.011,0.1,1394.0,809.0,0
6.5,0.15,8.46,745.0,211.0,0.011,0.101,1401.0,809.0,0
6.5,0.15,8.46,745.0,211.0,0.012,0.1,1384.0,806.0,0
6.5,0.15,8.46,744.0,211.0,0.012,0.101,1423.0,805.0,0
6.5,0.15,8.46,745.0,211.0,0.011,0.1,1410.0,809.0,0
6.5,0.16,8.46,744.0,211.0,0.011,0.101,1408.0,803.0,0
6.5,0.16,8.46,745.0,211.0,0.012,0.101,1412.0,810.0,0
6.5,0.16,8.45,745.0,211.0,0.012,0.102,1453.0,805.0,0
6.5,0.16,8.45,745.0,211.0,0.012,0.1,1579.0,809.0,0
6.5,0.16,8.45,745.0,211.0,0.012,0.101,1343.0,818.0,0
6.5,0.16,8.45,745.0,214.0,0.012,0.101,1443.0,814.0,0
6.5,0.16,8.45,744.0,214.0,0.011,0.102,1395.0,811.0,0
6.5,0.16,8.45,745.0,211.0,0.012,0.101,1465.0,812.0,0
6.5,0.16,8.44,745.0,214.0,0.011,0.104,1413.0,814.0,0
6.5,0.16,8.44,745.0,211.0,0.018,0.104,1405.0,810.0,0
6.5,0.16,8.44,745.0,214.0,0.018,0.102,1430.0,800.0,0
6.5,0.16,8.44,745.0,211.0,0.018,0.102,1385.0,815.0,0
6.5,0.16,8.44,745.0,214.0,0.018,0.104,1462.0,814.0,0
6.5,0.16,8.44,745.0,211.0,0.018,0.104,1412.0,812.0,0
6.5,0.16,8.42,745.0,214.0,0.018,0.104,1440.0,810.0,0
6.5,0.16,8.42,745.0,211.0,0.017,0.104,1420.0,811.0,0
6.5,0.16,8.41,746.0,214.0,0.018,0.104,1437.0,811.0,0
6.5,0.16,8.41,745.0,214.0,0.017,0.104,1387.0,814.0,0
6.6,0.16,8.41,746.0,211.0,0.018,0.104,1422.0,820.0,0
6.6,0.16,8.4,746.0,211.0,0.018,0.105,1424.0,818.0,0
6.6,0.16,8.4,747.0,214.0,0.018,0.105,1434.0,815.0,0
6.6,0.16,8.39,747.0,211.0,0.018,0.105,1400.0,811.0,0
6.5,0.16,8.39,746.0,211.0,0.018,0.105,1437.0,814.0,0
6.6,0.16,8.39,746.0,211.0,0.018,0.104,1428.0,805.0,0
6.6,0.16,8.39,746.0,211.0,0.018,0.105,1416.0,811.0,0
6.6,0.16,8.38,746.0,211.0,0.018,0.105,1430.0,812.0,0
6.6,0.16,8.38,746.0,214.0,0.017,0.105,1520.0,811.0,0
6.6,0.16,8.38,747.0,214.0,0.018,0.105,1539.0,814.0,0
6.6,0.16,8.38,747.0,214.0,0.017,0.105,1503.0,810.0,0
6.6,0.16,8.37,747.0,214.0,0.018,0.105,1431.0,814.0,0
6.6,0.16,8.37,747.0,211.0,0.017,0.104,1439.0,818.0,0
6.6,0.16,8.37,747.0,214.0,0.017,0.106,1440.0,811.0,0
6.6,0.16,8.37,747.0,214.0,0.017,0.104,1430.0,814.0,0
6.6,0.16,8.36,747.0,214.0,0.017,0.105,1436.0,806.0,0
6.6,0.16,8.37,747.0,214.0,0.017,0.105,1407.0,812.0,0
6.6,0.16,8.36,747.0,214.0,0.017,0.105,1447.0,814.0,0
6.6,0.16,8.36,747.0,214.0,0.017,0.105,1430.0,812.0,0
6.6,0.16,8.36,747.0,214.0,0.018,0.105,1422.0,811.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.104,1439.0,812.0,0
6.6,0.16,8.36,747.0,214.0,0.018,0.104,1454.0,812.0,0
6.6,0.16,8.36,747.0,214.0,0.018,0.105,1429.0,806.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.104,1417.0,805.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.104,1425.0,812.0,0
6.6,0.17,8.35,747.0,214.0,0.018,0.105,1408.0,806.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.105,1406.0,812.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.104,1405.0,814.0,0
6.6,0.17,8.35,747.0,214.0,0.018,0.104,1424.0,809.0,0
6.6,0.17,8.35,747.0,214.0,0.018,0.104,1377.0,810.0,0
6.6,0.17,8.35,747.0,214.0,0.018,0.104,1446.0,809.0,0
6.6,0.17,8.35,747.0,214.0,0.018,0.105,1428.0,809.0,0
6.6,0.17,8.35,747.0,214.0,0.018,0.105,1449.0,814.0,0
6.6,0.17,8.35,747.0,214.0,0.018,0.105,1413.0,818.0,0
6.6,0.17,8.35,747.0,214.0,0.018,0.105,1440.0,818.0,0
6.6,0.17,8.35,747.0,214.0,0.018,0.104,1430.0,809.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.104,1452.0,814.0,0
6.6,0.17,8.35,747.0,214.0,0.018,0.105,1445.0,805.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.104,1465.0,812.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.104,1423.0,806.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.104,1443.0,810.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.102,1439.0,817.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.104,1408.0,820.0,0
6.6,0.16,8.35,747.0,214.0,0.019,0.104,1408.0,811.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.104,1396.0,814.0,0
6.6,0.16,8.35,747.0,214.0,0.019,0.104,1429.0,809.0,0
6.6,0.16,8.35,747.0,214.0,0.018,0.104,1436.0,820.0,0
6.6,0.16,8.35,746.0,214.0,0.018,0.104,1449.0,814.0,0
6.6,0.16,8.36,747.0,214.0,0.018,0.104,1429.0,814.0,0
6.6,0.16,8.36,747.0,214.0,0.018,0.104,1413.0,814.0,0
6.6,0.16,8.36,746.0,214.0,0.018,0.104,1545.0,817.0,0
6.6,0.16,8.36,747.0,214.0,0.018,0.104,1512.0,817.0,0
6.6,0.16,8.36,747.0,214.0,0.018,0.104,1559.0,811.0,0
6.6,0.16,8.36,747.0,214.0,0.018,0.104,1354.0,820.0,0
6.6,0.16,8.36,747.0,214.0,0.018,0.102,1486.0,814.0,0
6.5,0.16,8.37,747.0,214.0,0.018,0.1,1452.0,818.0,0
6.5,0.16,8.36,747.0,214.0,0.018,0.104,1440.0,809.0,0
6.6,0.16,8.36,746.0,214.0,0.018,0.102,1493.0,812.0,0
6.6,0.16,8.36,746.0,214.0,0.018,0.102,1440.0,814.0,0
6.5,0.17,8.36,747.0,214.0,0.018,0.101,1440.0,814.0,0
6.6,0.17,8.37,746.0,214.0,0.018,0.104,1424.0,815.0,0
6.6,0.17,8.37,747.0,214.0,0.018,0.104,1431.0,811.0,0
6.5,0.17,8.37,746.0,214.0,0.018,0.102,1436.0,812.0,0
6.5,0.17,8.37,746.0,214.0,0.018,0.102,1437.0,805.0,0
6.6,0.17,8.37,747.0,214.0,0.018,0.104,1429.0,805.0,0
6.5,0.17,8.37,746.0,214.0,0.018,0.104,1416.0,812.0,0
6.5,0.17,8.38,746.0,214.0,0.018,0.102,1422.0,810.0,0
6.5,0.17,8.38,747.0,214.0,0.018,0.104,1413.0,821.0,0
6.6,0.17,8.38,746.0,214.0,0.019,0.104,1365.0,814.0,0
6.5,0.17,8.38,746.0,214.0,0.018,0.102,1416.0,806.0,0
6.5,0.17,8.38,747.0,214.0,0.018,0.104,1383.0,811.0,0
6.5,0.17,8.38,747.0,214.0,0.019,0.104,1425.0,817.0,0
6.5,0.17,8.39,747.0,214.0,0.018,0.104,1442.0,820.0,0
6.5,0.17,8.39,746.0,214.0,0.018,0.102,1378.0,815.0,0
6.6,0.17,8.39,746.0,214.0,0.019,0.101,1472.0,810.0,0
6.6,0.17,8.39,746.0,214.0,0.018,0.102,1520.0,815.0,0
6.6,0.17,8.39,746.0,214.0,0.018,0.104,1505.0,811.0,0
6.6,0.17,8.39,746.0,214.0,0.018,0.102,1494.0,815.0,0
6.6,0.17,8.4,746.0,214.0,0.018,0.104,1489.0,814.0,0
6.6,0.17,8.4,747.0,214.0,0.018,0.104,1468.0,809.0,0
6.6,0.17,8.4,747.0,214.0,0.018,0.102,1476.0,806.0,0
6.6,0.17,8.41,747.0,214.0,0.018,0.104,1488.0,810.0,0
6.6,0.17,8.41,746.0,214.0,0.018,0.102,1472.0,810.0,0
6.5,0.17,8.41,746.0,214.0,0.018,0.104,1491.0,814.0,0
6.5,0.17,8.4,747.0,214.0,0.018,0.104,1489.0,814.0,0
6.5,0.17,8.41,746.0,214.0,0.018,0.104,1487.0,811.0,0
6.5,0.16,8.4,747.0,214.0,0.018,0.104,1503.0,814.0,0
6.6,0.16,8.4,747.0,214.0,0.018,0.102,1489.0,815.0,0
6.5,0.16,8.4,746.0,214.0,0.018,0.105,1489.0,818.0,0
6.5,0.17,8.4,747.0,214.0,0.018,0.104,1487.0,806.0,0
6.5,0.17,8.39,746.0,214.0,0.017,0.104,1480.0,809.0,0
6.5,0.17,8.4,747.0,214.0,0.018,0.104,1483.0,814.0,0
6.6,0.17,8.4,747.0,214.0,0.018,0.105,1481.0,811.0,0
6.5,0.17,8.39,746.0,214.0,0.018,0.105,1533.0,811.0,0
6.5,0.17,8.39,747.0,214.0,0.018,0.104,1472.0,811.0,0
6.5,0.17,8.39,746.0,214.0,0.018,0.104,1472.0,818.0,0
6.5,0.17,8.4,747.0,214.0,0.018,0.104,1478.0,811.0,0
6.5,0.17,8.39,747.0,214.0,0.024,0.105,1460.0,811.0,0
6.5,0.17,8.39,746.0,214.0,0.018,0.106,1510.0,815.0,0
6.5,0.17,8.39,747.0,214.0,0.018,0.105,1476.0,810.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.106,1494.0,809.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.105,1511.0,809.0,0
6.5,0.17,8.39,747.0,214.0,0.018,0.105,1440.0,809.0,0
6.5,0.17,8.39,747.0,214.0,0.018,0.105,1464.0,812.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.106,1501.0,810.0,0
6.5,0.17,8.39,747.0,214.0,0.018,0.105,1475.0,811.0,0
6.5,0.17,8.39,747.0,211.0,0.02,0.106,1459.0,815.0,0
6.5,0.17,8.39,747.0,211.0,0.019,0.105,1482.0,817.0,0
6.5,0.17,8.39,747.0,211.0,0.019,0.106,1466.0,817.0,0
6.5,0.17,8.39,747.0,211.0,0.019,0.106,1474.0,812.0,0
6.5,0.17,8.39,747.0,211.0,0.019,0.106,1475.0,812.0,0
6.5,0.17,8.39,747.0,211.0,0.019,0.105,1494.0,814.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.106,1505.0,811.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.106,1471.0,806.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.106,1482.0,811.0,0
6.6,0.17,8.39,747.0,211.0,0.018,0.106,1478.0,805.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.106,1472.0,810.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.106,1488.0,806.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.108,1449.0,809.0,0
6.5,0.17,8.4,746.0,211.0,0.018,0.106,1469.0,806.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.106,1439.0,814.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.106,1495.0,809.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.106,1464.0,811.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.106,1459.0,809.0,0
6.6,0.17,8.41,747.0,211.0,0.018,0.106,1521.0,810.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1482.0,809.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1480.0,812.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.105,1488.0,812.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1471.0,812.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1469.0,805.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.105,1476.0,809.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1489.0,809.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1471.0,811.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.108,1343.0,809.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1393.0,811.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.105,1381.0,809.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1417.0,800.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1401.0,799.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1401.0,805.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1401.0,811.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.105,1410.0,811.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1366.0,809.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1371.0,814.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.106,1381.0,817.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.108,1358.0,811.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.108,1362.0,814.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.106,1321.0,814.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.108,1362.0,814.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.108,1348.0,805.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.109,1336.0,805.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.108,1347.0,811.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.108,1356.0,814.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.109,1358.0,809.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.108,1326.0,806.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.109,1372.0,811.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.109,1355.0,812.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.108,1318.0,812.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.109,1354.0,810.0,0
6.5,0.17,8.41,747.0,211.0,0.018,0.109,1332.0,812.0,0
6.5,0.17,8.4,747.0,211.0,0.018,0.109,1365.0,812.0,0
6.6,0.17,8.4,747.0,211.0,0.018,0.109,1341.0,812.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.111,1350.0,810.0,0
6.5,0.16,8.4,747.0,211.0,0.018,0.109,1337.0,809.0,0
6.5,0.16,8.39,747.0,211.0,0.018,0.111,1348.0,811.0,0
6.5,0.17,8.39,747.0,211.0,0.018,0.109,1353.0,810.0,0
6.5,0.16,8.39,747.0,211.0,0.018,0.111,1347.0,805.0,0
6.5,0.16,8.39,747.0,211.0,0.018,0.109,1329.0,805.0,0
6.5,0.16,8.39,747.0,211.0,0.017,0.108,1341.0,805.0,0
6.5,0.16,8.39,747.0,211.0,0.017,0.109,1354.0,815.0,0
6.5,0.16,8.39,747.0,211.0,0.017,0.108,1347.0,806.0,0
6.5,0.16,8.39,747.0,211.0,0.017,0.111,1359.0,805.0,0
6.5,0.16,8.38,747.0,211.0,0.017,0.108,1344.0,817.0,0
6.5,0.16,8.38,747.0,211.0,0.017,0.111,1368.0,811.0,0
6.5,0.16,8.38,747.0,211.0,0.017,0.109,1388.0,810.0,0
6.5,0.16,8.38,747.0,211.0,0.017,0.109,1368.0,815.0,0
6.5,0.16,8.37,747.0,211.0,0.017,0.111,1381.0,815.0,0
6.5,0.17,8.37,747.0,211.0,0.017,0.109,1376.0,810.0,0
6.5,0.17,8.37,748.0,207.0,0.017,0.111,1350.0,809.0,0
6.5,0.17,8.37,747.0,207.0,0.017,0.111,1365.0,805.0,0
6.5,0.17,8.37,747.0,207.0,0.018,0.111,1364.0,803.0,0
6.5,0.17,8.36,747.0,207.0,0.017,0.109,1376.0,811.0,0
6.5,0.17,8.36,748.0,207.0,0.017,0.111,1353.0,812.0,0
6.5,0.17,8.36,747.0,207.0,0.017,0.111,1341.0,811.0,0
6.5,0.18,8.36,748.0,207.0,0.017,0.111,1354.0,805.0,0
6.5,0.17,8.36,748.0,211.0,0.017,0.111,1376.0,812.0,0
6.5,0.18,8.35,748.0,207.0,0.018,0.111,1353.0,814.0,0
6.5,0.17,8.35,748.0,207.0,0.018,0.111,1349.0,811.0,0
6.6,0.17,8.35,748.0,207.0,0.017,0.111,1376.0,812.0,0
6.5,0.17,8.35,748.0,207.0,0.017,0.113,1358.0,809.0,0
6.5,0.17,8.35,749.0,207.0,0.018,0.113,1494.0,814.0,0
6.5,0.17,8.35,748.0,207.0,0.018,0.111,1452.0,814.0,0
6.5,0.17,8.35,748.0,207.0,0.018,0.111,1428.0,809.0,0
6.5,0.17,8.35,748.0,207.0,0.018,0.111,1420.0,810.0,0
6.5,0.17,8.35,749.0,207.0,0.017,0.113,1377.0,814.0,0
6.5,0.17,8.35,747.0,207.0,0.017,0.113,1402.0,811.0,0
6.5,0.17,8.35,748.0,207.0,0.017,0.111,1471.0,804.0,0
6.5,0.17,8.35,748.0,207.0,0.017,0.111,1486.0,804.0,0
6.5,0.17,8.35,748.0,207.0,0.017,0.113,1518.0,806.0,0
6.5,0.17,8.35,747.0,207.0,0.016,0.111,1517.0,805.0,0
6.5,0.17,8.35,748.0,207.0,0.016,0.114,1512.0,809.0,0
6.5,0.17,8.35,748.0,207.0,0.016,0.111,1552.0,804.0,0
6.5,0.17,8.35,749.0,207.0,0.017,0.111,1533.0,806.0,0
6.5,0.17,8.35,748.0,207.0,0.017,0.111,1504.0,814.0,0
6.5,0.17,8.35,748.0,207.0,0.017,0.111,1488.0,809.0,0
6.6,0.16,8.36,748.0,207.0,0.017,0.111,1497.0,811.0,0
6.5,0.16,8.35,748.0,207.0,0.017,0.111,1487.0,805.0,0
6.5,0.16,8.35,748.0,207.0,0.017,0.113,1511.0,805.0,0
6.5,0.16,8.35,748.0,207.0,0.017,0.111,1515.0,810.0,0
6.5,0.16,8.35,749.0,207.0,0.017,0.111,1524.0,805.0,0
6.6,0.16,8.35,749.0,207.0,0.018,0.111,1474.0,809.0,0
6.5,0.16,8.35,748.0,207.0,0.018,0.111,1524.0,809.0,0
6.5,0.16,8.35,747.0,207.0,0.018,0.111,1516.0,806.0,0
6.5,0.16,8.35,749.0,207.0,0.018,0.111,1504.0,806.0,0
6.5,0.16,8.35,748.0,207.0,0.018,0.113,1515.0,810.0,0
6.5,0.16,8.35,748.0,207.0,0.017,0.111,1501.0,810.0,0
6.5,0.16,8.35,748.0,207.0,0.018,0.113,1487.0,809.0,0
6.6,0.16,8.35,748.0,207.0,0.018,0.111,1510.0,804.0,0
6.5,0.16,8.35,749.0,207.0,0.018,0.111,1491.0,810.0,0
6.5,0.16,8.35,748.0,207.0,0.018,0.111,1510.0,812.0,0
6.5,0.16,8.35,748.0,207.0,0.017,0.113,1472.0,812.0,0
6.5,0.16,8.35,748.0,207.0,0.017,0.111,1512.0,811.0,0
6.5,0.16,8.35,749.0,207.0,0.017,0.111,1451.0,814.0,0
6.5,0.16,8.35,749.0,207.0,0.017,0.113,1503.0,810.0,0
6.5,0.17,8.36,748.0,207.0,0.017,0.114,1493.0,811.0,0
6.5,0.17,8.35,749.0,207.0,0.017,0.111,1483.0,810.0,0
6.5,0.17,8.35,749.0,207.0,0.017,0.113,1478.0,809.0,0
6.5,0.17,8.36,748.0,207.0,0.017,0.113,1465.0,809.0,0
6.5,0.17,8.35,748.0,207.0,0.017,0.113,1569.0,811.0,0
6.5,0.17,8.36,748.0,207.0,0.018,0.111,1550.0,809.0,0
6.6,0.16,8.36,749.0,207.0,0.018,0.111,1574.0,804.0,0
6.5,0.17,8.36,748.0,207.0,0.018,0.114,1530.0,806.0,0
6.6,0.16,8.36,748.0,207.0,0.018,0.111,1552.0,806.0,0
6.5,0.16,8.36,749.0,207.0,0.019,0.113,1520.0,809.0,0
6.5,0.17,8.36,748.0,207.0,0.018,0.113,1547.0,806.0,0
6.5,0.17,8.36,748.0,207.0,0.02,0.114,1553.0,806.0,0
6.6,0.17,8.36,749.0,207.0,0.018,0.114,1569.0,804.0,0
6.5,0.17,8.36,748.0,207.0,0.019,0.114,1535.0,806.0,0
6.5,0.16,8.36,749.0,207.0,0.018,0.114,1549.0,814.0,0
6.6,0.16,8.36,749.0,207.0,0.018,0.113,1557.0,805.0,0
6.5,0.16,8.36,749.0,207.0,0.019,0.114,1533.0,806.0,0
6.5,0.16,8.36,749.0,207.0,0.018,0.113,1692.0,810.0,0
6.5,0.16,8.36,749.0,207.0,0.018,0.113,1453.0,806.0,0
6.5,0.16,8.36,749.0,207.0,0.018,0.113,1579.0,806.0,0
6.5,0.16,8.36,749.0,207.0,0.018,0.111,1550.0,810.0,0
6.5,0.16,8.36,748.0,207.0,0.018,0.111,1597.0,810.0,0
6.5,0.16,8.36,749.0,211.0,0.018,0.111,1506.0,809.0,0
6.5,0.16,8.36,749.0,207.0,0.018,0.113,1509.0,814.0,0
6.5,0.16,8.36,749.0,211.0,0.018,0.113,1680.0,805.0,0
6.5,0.16,8.36,749.0,207.0,0.018,0.113,1445.0,809.0,0
6.5,0.16,8.36,749.0,211.0,0.018,0.113,1568.0,805.0,0
6.5,0.16,8.36,748.0,211.0,0.022,0.113,1512.0,809.0,0
6.5,0.16,8.36,748.0,211.0,0.029,0.113,1541.0,806.0,0
6.5,0.16,8.36,748.0,211.0,0.018,0.111,1533.0,806.0,0
6.5,0.16,8.36,748.0,211.0,0.024,0.113,1503.0,809.0,0
6.5,0.16,8.36,749.0,211.0,0.018,0.111,1523.0,812.0,0
6.5,0.16,8.37,749.0,211.0,0.019,0.111,1489.0,806.0,0
6.5,0.16,8.37,749.0,211.0,0.018,0.113,1530.0,811.0,0
6.5,0.17,8.36,749.0,211.0,0.019,0.113,1524.0,809.0,0
6.5,0.17,8.37,749.0,211.0,0.019,0.111,1506.0,806.0,0
6.5,0.17,8.36,749.0,211.0,0.018,0.111,1516.0,805.0,0
6.5,0.17,8.36,749.0,211.0,0.019,0.111,1500.0,809.0,0
6.5,0.17,8.36,749.0,211.0,0.018,0.113,1613.0,806.0,0
6.5,0.17,8.36,749.0,211.0,0.018,0.113,1598.0,804.0,0
6.5,0.17,8.36,748.0,211.0,0.018,0.111,1597.0,809.0,0
6.5,0.17,8.36,748.0,211.0,0.018,0.113,1590.0,806.0,0
6.5,0.17,8.36,749.0,211.0,0.018,0.114,1582.0,804.0,0
6.5,0.17,8.36,749.0,211.0,0.018,0.114,1592.0,806.0,0
6.6,0.17,8.36,749.0,211.0,0.019,0.113,1585.0,805.0,0
6.5,0.17,8.36,749.0,211.0,0.019,0.113,1538.0,805.0,0
6.5,0.17,8.36,749.0,211.0,0.018,0.114,1498.0,812.0,0
6.5,0.16,8.35,749.0,207.0,0.018,0.113,1505.0,810.0,0
6.5,0.17,8.36,749.0,211.0,0.018,0.113,1501.0,810.0,0
6.5,0.16,8.36,749.0,211.0,0.018,0.114,1483.0,804.0,0
6.5,0.17,8.36,749.0,211.0,0.018,0.114,1501.0,806.0,0
6.5,0.17,8.36,749.0,211.0,0.018,0.111,1526.0,814.0,0
6.6,0.17,8.36,749.0,207.0,0.017,0.113,1541.0,805.0,0
6.5,0.16,8.36,749.0,211.0,0.017,0.114,1526.0,814.0,0
6.5,0.16,8.36,749.0,207.0,0.019,0.113,1418.0,811.0,0
6.5,0.16,8.36,748.0,207.0,0.017,0.111,1430.0,809.0,0
6.5,0.16,8.37,748.0,211.0,0.017,0.114,1428.0,805.0,0
6.6,0.17,8.37,749.0,207.0,0.017,0.113,1423.0,811.0,0
6.5,0.16,8.37,749.0,207.0,0.017,0.111,1394.0,804.0,0
6.5,0.16,8.37,748.0,207.0,0.017,0.111,1435.0,800.0,0
6.5,0.16,8.37,749.0,211.0,0.018,0.111,1430.0,805.0,0
